Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,MS,12.5,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,Non Volatile Content,61.4,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8013,18-03-18,14-09-18,18-03-18,40000045919,Viscosity,A040,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,MS,12.3,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,Non Volatile Content,60.7,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8014,20-03-18,16-09-18,20-03-18,40000046016,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,MS,13.2,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,Non Volatile Content,60.6,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8015,23-03-18,19-09-18,23-03-18,40000046163,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,MS,11.7,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,Non Volatile Content,61.5,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CC8016,27-03-18,23-09-18,30-03-18,40000046417,Viscosity,A043,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8017,02-04-18,29-09-18,05-04-18,40000046670,Acid Value,0.3,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8017,02-04-18,29-09-18,05-04-18,40000046670,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8017,02-04-18,29-09-18,05-04-18,40000046670,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8017,02-04-18,29-09-18,05-04-18,40000046670,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8017,02-04-18,29-09-18,05-04-18,40000046670,MS,10.7,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8017,02-04-18,29-09-18,05-04-18,40000046670,Non Volatile Content,61.7,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8017,02-04-18,29-09-18,05-04-18,40000046670,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8018,06-04-18,03-10-18,07-04-18,40000046835,Acid Value,0.3,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8018,06-04-18,03-10-18,07-04-18,40000046835,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8018,06-04-18,03-10-18,07-04-18,40000046835,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8018,06-04-18,03-10-18,07-04-18,40000046835,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8018,06-04-18,03-10-18,07-04-18,40000046835,MS,11.0,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8018,06-04-18,03-10-18,07-04-18,40000046835,Non Volatile Content,60.1,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8018,06-04-18,03-10-18,07-04-18,40000046835,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8019,23-04-18,20-10-18,26-04-18,40000047359,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8019,23-04-18,20-10-18,26-04-18,40000047359,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8019,23-04-18,20-10-18,26-04-18,40000047359,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8019,23-04-18,20-10-18,26-04-18,40000047359,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8019,23-04-18,20-10-18,26-04-18,40000047359,MS,10.1,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8019,23-04-18,20-10-18,26-04-18,40000047359,Non Volatile Content,60.8,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8019,23-04-18,20-10-18,26-04-18,40000047359,Viscosity,A040,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8020,27-04-18,24-10-18,27-04-18,40000047417,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8020,27-04-18,24-10-18,27-04-18,40000047417,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8020,27-04-18,24-10-18,27-04-18,40000047417,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8020,27-04-18,24-10-18,27-04-18,40000047417,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8020,27-04-18,24-10-18,27-04-18,40000047417,MS,11.0,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8020,27-04-18,24-10-18,27-04-18,40000047417,Non Volatile Content,61.3,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CD8020,27-04-18,24-10-18,27-04-18,40000047417,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,MS,14.8,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,Non Volatile Content,61.9,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8021,06-05-18,02-11-18,06-05-18,40000047745,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,MS,14.7,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,Non Volatile Content,61.5,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8022,06-05-18,02-11-18,07-05-18,40000047751,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,MS,11.0,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,Non Volatile Content,61.2,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8023,10-05-18,06-11-18,11-05-18,40000047977,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,MS,11.1,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,Non Volatile Content,60.7,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8024,19-05-18,15-11-18,20-05-18,40000048412,Viscosity,A033,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,MS,10.4,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,Non Volatile Content,61.0,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CE8025,23-05-18,19-11-18,23-05-18,40000048542,Viscosity,A040,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8026,11-06-18,08-12-18,11-06-18,40000049235,Acid Value,0.3,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8026,11-06-18,08-12-18,11-06-18,40000049235,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8026,11-06-18,08-12-18,11-06-18,40000049235,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8026,11-06-18,08-12-18,11-06-18,40000049235,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8026,11-06-18,08-12-18,11-06-18,40000049235,MS,10.3,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8026,11-06-18,08-12-18,11-06-18,40000049235,Non Volatile Content,60.9,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8026,11-06-18,08-12-18,11-06-18,40000049235,Viscosity,A043,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8027,20-06-18,17-12-18,23-06-18,40000049776,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8027,20-06-18,17-12-18,23-06-18,40000049776,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8027,20-06-18,17-12-18,23-06-18,40000049776,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8027,20-06-18,17-12-18,23-06-18,40000049776,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8027,20-06-18,17-12-18,23-06-18,40000049776,MS,12.6,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8027,20-06-18,17-12-18,23-06-18,40000049776,Non Volatile Content,60.7,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8027,20-06-18,17-12-18,23-06-18,40000049776,Viscosity,A034,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8028,20-06-18,17-12-18,22-06-18,40000049722,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8028,20-06-18,17-12-18,22-06-18,40000049722,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8028,20-06-18,17-12-18,22-06-18,40000049722,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8028,20-06-18,17-12-18,22-06-18,40000049722,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8028,20-06-18,17-12-18,22-06-18,40000049722,MS,12.5,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8028,20-06-18,17-12-18,22-06-18,40000049722,Non Volatile Content,61.0,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8028,20-06-18,17-12-18,22-06-18,40000049722,Viscosity,A034,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8029,25-06-18,22-12-18,26-06-18,40000049890,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8029,25-06-18,22-12-18,26-06-18,40000049890,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8029,25-06-18,22-12-18,26-06-18,40000049890,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8029,25-06-18,22-12-18,26-06-18,40000049890,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8029,25-06-18,22-12-18,26-06-18,40000049890,MS,11.9,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8029,25-06-18,22-12-18,26-06-18,40000049890,Non Volatile Content,61.1,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8029,25-06-18,22-12-18,26-06-18,40000049890,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8030,25-06-18,22-12-18,26-06-18,40000049892,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8030,25-06-18,22-12-18,26-06-18,40000049892,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8030,25-06-18,22-12-18,26-06-18,40000049892,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8030,25-06-18,22-12-18,26-06-18,40000049892,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8030,25-06-18,22-12-18,26-06-18,40000049892,MS,11.8,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8030,25-06-18,22-12-18,26-06-18,40000049892,Non Volatile Content,61.4,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8030,25-06-18,22-12-18,26-06-18,40000049892,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8031,27-06-18,24-12-18,27-06-18,40000049974,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8031,27-06-18,24-12-18,27-06-18,40000049974,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8031,27-06-18,24-12-18,27-06-18,40000049974,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8031,27-06-18,24-12-18,27-06-18,40000049974,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8031,27-06-18,24-12-18,27-06-18,40000049974,MS,10.2,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8031,27-06-18,24-12-18,27-06-18,40000049974,Non Volatile Content,60.3,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CF8031,27-06-18,24-12-18,27-06-18,40000049974,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8032,06-07-18,02-01-19,07-07-18,40000050445,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8032,06-07-18,02-01-19,07-07-18,40000050445,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8032,06-07-18,02-01-19,07-07-18,40000050445,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8032,06-07-18,02-01-19,07-07-18,40000050445,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8032,06-07-18,02-01-19,07-07-18,40000050445,MS,10.8,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8032,06-07-18,02-01-19,07-07-18,40000050445,Non Volatile Content,61.2,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8032,06-07-18,02-01-19,07-07-18,40000050445,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8033,06-07-18,02-01-19,07-07-18,40000050443,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8033,06-07-18,02-01-19,07-07-18,40000050443,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8033,06-07-18,02-01-19,07-07-18,40000050443,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8033,06-07-18,02-01-19,07-07-18,40000050443,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8033,06-07-18,02-01-19,07-07-18,40000050443,MS,11.1,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8033,06-07-18,02-01-19,07-07-18,40000050443,Non Volatile Content,61.2,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8033,06-07-18,02-01-19,07-07-18,40000050443,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8034,28-07-18,24-01-19,28-07-18,40000050938,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8034,28-07-18,24-01-19,28-07-18,40000050938,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8034,28-07-18,24-01-19,28-07-18,40000050938,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8034,28-07-18,24-01-19,28-07-18,40000050938,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8034,28-07-18,24-01-19,28-07-18,40000050938,MS,7.8,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8034,28-07-18,24-01-19,28-07-18,40000050938,Non Volatile Content,61.5,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CG8034,28-07-18,24-01-19,28-07-18,40000050938,Viscosity,A042,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,MS,9.5,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,Non Volatile Content,61.4,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8035,07-08-18,03-02-19,11-08-18,40000051553,Viscosity,A040,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,Acid Value,0.5,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,Crater,2,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,MS,10.6,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,Non Volatile Content,61.0,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8036,11-08-18,07-02-19,12-08-18,40000051575,Viscosity,A045,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,Crater,0,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,MS,10.7,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,Non Volatile Content,61.1,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8037,19-08-18,15-02-19,20-08-18,40000051893,Viscosity,A039,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,Acid Value,0.4,0.0,0.9,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,Appearance,A012,,,Visual Check
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,Color,10,10,29,JIS K6901
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,Crater,1,0,4,TMSC(A4 x 2Panel)
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,MS,10.1,7.0,15.0,20oC
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,Non Volatile Content,60.3,58.0,62.0,JIS K5407
ENR286000-DR000200,U-VAN 28-60,RB11,A,CH8038,25-08-18,21-02-19,26-08-18,40000052122,Viscosity,A045,,,JIS K5400
ENR286000-DR000200,U-VAN 28-60,RB11,A,CJ8039,06-09-18,05-03-19,07-09-18,40000052439,Acid Value,0.5,0.0,0.9,JIS K5407
